지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,접수여성,경쟁률(접수/선발),응시인원,응시여성,응시율,경쟁률(응시/선발),필기합격인원,필기합격여성,합격선,양성평등성별,양성평등합격선,최종합격인원,최종합격여성,원본파일명,비고
인천,공무원,2025,,공개경쟁,시·구,,시설,건축,9급,일반,1,1,,,1,,,,1,,99.67,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점290
인천,공무원,2025,,공개경쟁,시·구,,시설관리,전기시설,9급,일반,1,2,,,2,,,,0,,,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,
인천,공무원,2025,,공개경쟁,시·구,,운전,운전,9급,보훈청추천,2,0,,,0,,,,0,,,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,
인천,공무원,2025,,공개경쟁,시·구,,학예연구사(학예일반),학예연구사(학예일반),,일반,1,36,,,25,,,,3,,70,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점210
인천,공무원,2025,,공개경쟁,강화군,,학예연구사(학예일반),학예연구사(학예일반),,일반,1,6,,,6,,,,3,,66.67,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점200
인천,공무원,2025,,공개경쟁,강화군,,농업연구사(작물),농업연구사(작물),,일반,1,10,,,8,,,,2,,68.33,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점205
인천,공무원,2025,,공개경쟁,시·구,,해양수산연구사(수산자원),해양수산연구사(수산자원),,일반,1,18,,,13,,,,3,,80,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점240
인천,공무원,2025,,공개경쟁,시·구,,보건연구사(공중보건),보건연구사(공중보건),,일반,7,108,,,67,,,,9,,90,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점270
인천,공무원,2025,,공개경쟁,시·구,,환경연구사(환경_일반),환경연구사(환경_일반),,일반,10,138,,,86,,,,13,,76.67,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점230
인천,공무원,2025,,공개경쟁,시·구,,환경연구사(환경_대기),환경연구사(환경_대기),,일반,1,5,,,1,,,,0,,,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,
인천,공무원,2025,,공개경쟁,시·구,,환경연구사(환경_수질),환경연구사(환경_수질),,일반,1,11,,,10,,,,2,,60,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점180
인천,공무원,2025,,공개경쟁,옹진군,,농촌지도사(농업),농촌지도사(농업),,일반,5,69,,,43,,,,7,,76.67,,,,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점230
