지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,경쟁률(접수/선발),응시인원,응시율(%),경쟁률(응시/선발),필기합격인원,합격선,합격선기준,양성평등합격선,원본파일명,비고
국가직,공무원,2025,1차-PSAT,공개경쟁,,기술직군,전산,데이터,7급,장애인,1,5,5.0:1,1,20.0,1.0:1,1,73.33,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,기술직군,방송통신,전송기술,7급,장애인,1,3,3.0:1,0,0.0,0.0:1,,,,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,응시자 없음
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,행정,일반행정,7급,장애인,16,129,8.1:1,66,51.2,4.1:1,57,53.33,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,행정,우정사업본부,7급,장애인,1,8,8.0:1,7,87.5,7.0:1,4,44.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,행정,법무행정,7급,장애인,1,12,12.0:1,6,50.0,6.0:1,2,49.33,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,행정,고용노동,7급,장애인,1,6,6.0:1,4,66.7,4.0:1,4,60.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,행정,선거행정,7급,장애인,1,18,18.0:1,6,33.3,6.0:1,6,50.66,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,세무,세무,7급,장애인,6,58,9.7:1,39,67.2,6.5:1,33,52.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,관세,관세,7급,장애인,1,15,15.0:1,8,53.3,8.0:1,6,46.66,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,통계,통계,7급,장애인,1,6,6.0:1,4,66.7,4.0:1,4,56.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,감사,감사,7급,장애인,2,39,19.5:1,16,41.0,8.0:1,14,53.33,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,1차-PSAT,공개경쟁,,행정직군,외무영사,외무영사,7급,장애인,3,18,6.0:1,11,61.1,3.7:1,9,60.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제1차시험 합격선 및 합격자 통계(수정) (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,공업,일반기계,7급,일반,17,499,29.4:1,113,22.6,6.6:1,22,81.00,과목평균,80.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,공업,전기,7급,일반,6,470,78.3:1,41,8.7,6.8:1,8,75.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,공업,화공,7급,일반,6,318,53.0:1,39,12.3,6.5:1,7,81.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,농업,일반농업,7급,일반,7,305,43.6:1,46,15.1,6.6:1,9,94.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,임업,산림자원,7급,일반,7,263,37.6:1,51,19.4,7.3:1,8,82.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,환경,일반환경,7급,일반,12,341,28.4:1,77,22.6,6.4:1,15,81.00,과목평균,79.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재80.00
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,시설,일반토목,7급,일반,26,539,20.7:1,167,31.0,6.4:1,33,84.00,과목평균,81.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,시설,건축,7급,일반,15,399,26.6:1,97,24.3,6.5:1,18,68.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,방재안전,방재안전,7급,일반,5,137,27.4:1,31,22.6,6.2:1,6,80.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,전산,전산개발,7급,일반,30,1159,38.6:1,219,18.9,7.3:1,34,86.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,전산,데이터,7급,일반,8,453,56.6:1,50,11.0,6.2:1,10,83.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,방송통신,전송기술,7급,일반,16,329,20.6:1,99,30.1,6.2:1,19,76.00,과목평균,73.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재74.00
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,일반행정,7급,일반,153,7725,50.5:1,1068,13.8,7.0:1,181,82.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재81.00
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,우정사업본부,7급,일반,15,474,31.6:1,94,19.8,6.3:1,18,82.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재80.00
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,인사조직,7급,일반,2,261,130.5:1,13,5.0,6.5:1,3,89.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,법무행정,7급,일반,10,628,62.8:1,54,8.6,5.4:1,12,82.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,재경,7급,일반,3,159,53.0:1,17,10.7,5.7:1,4,68.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,고용노동,7급,일반,11,424,38.5:1,79,18.6,7.2:1,14,85.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재84.00
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,교육행정,7급,일반,6,601,100.2:1,43,7.2,7.2:1,6,85.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,선거행정,7급,일반,16,723,45.2:1,111,15.4,6.9:1,18,87.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,세무,세무,7급,일반,52,3335,64.1:1,386,11.6,7.4:1,62,80.00,과목평균,79.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,관세,관세,7급,일반,15,594,39.6:1,106,17.8,7.1:1,16,85.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재84.00
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,통계,통계,7급,일반,7,274,39.1:1,48,17.5,6.9:1,8,87.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,감사,감사,7급,일반,18,845,46.9:1,128,15.1,7.1:1,24,85.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,교정,교정,7급,일반,40,1232,30.8:1,255,20.7,6.4:1,51,86.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,보호,보호,7급,일반,4,156,39.0:1,22,14.1,5.5:1,5,77.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,검찰,검찰,7급,일반,11,1235,112.3:1,94,7.6,8.5:1,16,93.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,출입국관리,출입국관리,7급,일반,6,437,72.8:1,42,9.6,7.0:1,8,86.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,외무영사,외무영사,7급,일반,27,1779,65.9:1,162,9.1,6.0:1,35,84.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,지방인재82.66
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,공업,일반기계,7급,장애인,1,,,,,,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,출원자 없음
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,농업,일반농업,7급,장애인,1,7,7.0:1,,,,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,응시자 없음
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,환경,일반환경,7급,장애인,1,1,1.0:1,,,,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,응시자 없음
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,시설,일반토목,7급,장애인,2,1,0.5:1,,,,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,응시자 없음
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,시설,건축,7급,장애인,1,5,5.0:1,2,40.0,2.0:1,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,전원 과락
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,전산,전산개발,7급,장애인,3,13,4.3:1,6,46.2,2.0:1,1,50.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,전산,데이터,7급,장애인,1,5,5.0:1,1,20.0,1.0:1,1,47.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,기술직군,방송통신,전송기술,7급,장애인,1,3,3.0:1,,,,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,응시자 없음
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,일반행정,7급,장애인,16,129,8.1:1,57,44.2,3.6:1,20,54.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,우정사업본부,7급,장애인,1,8,8.0:1,3,37.5,3.0:1,2,49.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,법무행정,7급,장애인,1,12,12.0:1,1,8.3,1.0:1,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,전원 과락
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,고용노동,7급,장애인,1,6,6.0:1,4,66.7,4.0:1,,,,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,전원 과락
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,행정,선거행정,7급,장애인,1,18,18.0:1,7,38.9,7.0:1,1,76.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,세무,세무,7급,장애인,6,58,9.7:1,32,55.2,5.3:1,8,52.00,과목평균,49.00,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,관세,관세,7급,장애인,1,15,15.0:1,6,40.0,6.0:1,2,71.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,통계,통계,7급,장애인,1,6,6.0:1,2,33.3,2.0:1,1,77.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,감사,감사,7급,장애인,2,39,19.5:1,15,38.5,7.5:1,3,73.00,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
국가직,공무원,2025,2차-전공,공개경쟁,,행정직군,외무영사,외무영사,7급,장애인,3,18,6.0:1,11,61.1,3.7:1,4,73.33,과목평균,,2025년도 국가직 7급 공개경쟁채용 제2차시험 합격선 및 합격자 통계 (1).pdf,
